"";"Order";"PID";"MS.SubClass";"MS.Zoning";"Lot.Frontage";"Lot.Area";"Street";"Alley";"Lot.Shape";"Land.Contour";"Utilities";"Lot.Config";"Land.Slope";"Neighborhood";"Condition.1";"Condition.2";"Bldg.Type";"House.Style";"Overall.Qual";"Overall.Cond";"Year.Built";"Year.Remod.Add";"Roof.Style";"Roof.Matl";"Exterior.1st";"Exterior.2nd";"Mas.Vnr.Type";"Mas.Vnr.Area";"Exter.Qual";"Exter.Cond";"Foundation";"Bsmt.Qual";"Bsmt.Cond";"Bsmt.Exposure";"BsmtFin.Type.1";"BsmtFin.SF.1";"BsmtFin.Type.2";"BsmtFin.SF.2";"Bsmt.Unf.SF";"Total.Bsmt.SF";"Heating";"Heating.QC";"Central.Air";"Electrical";"X1st.Flr.SF";"X2nd.Flr.SF";"Low.Qual.Fin.SF";"Gr.Liv.Area";"Bsmt.Full.Bath";"Bsmt.Half.Bath";"Full.Bath";"Half.Bath";"Bedroom.AbvGr";"Kitchen.AbvGr";"Kitchen.Qual";"TotRms.AbvGrd";"Functional";"Fireplaces";"Fireplace.Qu";"Garage.Type";"Garage.Yr.Blt";"Garage.Finish";"Garage.Cars";"Garage.Area";"Garage.Qual";"Garage.Cond";"Paved.Drive";"Wood.Deck.SF";"Open.Porch.SF";"Enclosed.Porch";"X3Ssn.Porch";"Screen.Porch";"Pool.Area";"Pool.QC";"Fence";"Misc.Feature";"Misc.Val";"Mo.Sold";"Yr.Sold";"Sale.Type";"Sale.Condition";"SalePrice"
"2466";2466;528480110;60;"FV";65;8125;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Somerst";"Norm";"Norm";"1Fam";"2Story";6;5;2005;2005;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"No";"Unf";0;"Unf";0;858;858;"GasA";"Ex";"Y";"SBrkr";858;858;0;1716;0;0;2;1;3;1;"Gd";7;"Typ";0;"NA";"Attchd";2005;"RFn";2;615;"TA";"TA";"Y";0;53;0;0;0;0;"NA";"NA";"NA";0;2;2006;"WD ";"Normal";200825
"496";496;528321010;60;"RL";174;15138;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"NoRidge";"Norm";"Norm";"1Fam";"2Story";8;5;1995;1996;"Gable";"CompShg";"VinylSd";"VinylSd";"BrkFace";506;"Gd";"TA";"PConc";"Gd";"TA";"No";"GLQ";689;"Unf";0;773;1462;"GasA";"Ex";"Y";"SBrkr";1490;1304;0;2794;1;0;2;1;4;1;"Ex";9;"Typ";1;"TA";"Attchd";1995;"Fin";3;810;"TA";"TA";"Y";0;146;202;0;0;0;"NA";"NA";"NA";0;7;2009;"WD ";"Normal";403000
"2870";2870;909426060;60;"RL";78;15600;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Crawfor";"Norm";"Norm";"1Fam";"2Story";5;7;1950;1963;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"BrkFace";405;"TA";"Gd";"CBlock";"Gd";"TA";"No";"GLQ";760;"Unf";0;408;1168;"GasA";"Gd";"Y";"SBrkr";1278;1037;0;2315;1;0;2;0;4;1;"TA";9;"Typ";3;"Gd";"Attchd";1950;"Fin";1;342;"TA";"TA";"Y";0;0;0;0;192;0;"NA";"NA";"NA";0;7;2006;"WD ";"Normal";257000
"2731";2731;905351045;150;"RL";NA;1700;"Pave";"NA";"Reg";"HLS";"AllPub";"Inside";"Gtl";"ClearCr";"Norm";"Norm";"Twnhs";"1.5Fin";7;5;1980;1981;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"Mn";"GLQ";397;"Unf";0;33;430;"GasA";"TA";"Y";"SBrkr";880;680;140;1700;1;0;2;1;2;1;"Gd";7;"Typ";0;"NA";"Basment";1980;"Fin";1;450;"Gd";"TA";"Y";188;36;0;0;200;0;"NA";"NA";"NA";0;4;2006;"WD ";"Normal";148400
"1824";1824;532376090;20;"RL";40;13673;"Pave";"NA";"IR1";"Lvl";"AllPub";"CulDSac";"Gtl";"Sawyer";"RRAe";"Norm";"1Fam";"1Story";5;5;1962;1962;"Gable";"CompShg";"HdBoard";"HdBoard";"None";0;"TA";"Gd";"CBlock";"TA";"TA";"No";"Unf";0;"Unf";0;1140;1140;"GasA";"TA";"Y";"SBrkr";1696;0;0;1696;0;0;1;1;3;1;"TA";8;"Min2";1;"TA";"Attchd";1962;"RFn";1;349;"TA";"TA";"Y";0;30;0;0;0;0;"NA";"NA";"NA";0;3;2007;"WD ";"Normal";143900
"170";170;902102100;50;"RM";60;4800;"Pave";"NA";"Reg";"Lvl";"AllPub";"Corner";"Gtl";"OldTown";"Norm";"Norm";"1Fam";"1.5Fin";4;5;1900;1954;"Hip";"CompShg";"Wd Sdng";"Wd Sdng";"BrkFace";771;"TA";"TA";"PConc";"TA";"TA";"No";"ALQ";48;"Unf";0;661;709;"GasA";"TA";"Y";"SBrkr";1157;687;0;1844;1;0;1;0;3;1;"TA";9;"Min2";2;"Gd";"Basment";1900;"Unf";1;240;"TA";"TA";"Y";84;0;0;0;0;0;"NA";"NA";"NA";0;1;2010;"COD";"Abnorml";80400
"810";810;906226090;90;"RL";64;7018;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"SawyerW";"Feedr";"Norm";"Duplex";"2Story";5;5;1979;1979;"Gable";"CompShg";"HdBoard";"HdBoard";"None";0;"TA";"TA";"Slab";"NA";"NA";"NA";"NA";0;"NA";0;0;0;"GasA";"TA";"Y";"SBrkr";1114;1114;0;2228;0;0;2;0;6;2;"TA";8;"Typ";0;"NA";"Detchd";1979;"Unf";2;720;"TA";"TA";"Y";73;0;0;0;0;0;"NA";"NA";"NA";0;6;2009;"WD ";"Alloca";147983
"571";571;533213040;160;"FV";34;3230;"Pave";"Pave";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Somerst";"Norm";"Norm";"TwnhsE";"2Story";6;5;1999;1999;"Gable";"CompShg";"MetalSd";"MetalSd";"BrkFace";894;"TA";"TA";"PConc";"Gd";"TA";"No";"GLQ";381;"Unf";0;348;729;"GasA";"Gd";"Y";"SBrkr";742;729;0;1471;0;0;2;1;3;1;"TA";6;"Typ";0;"NA";"Detchd";1999;"Unf";2;440;"TA";"TA";"Y";0;24;0;0;0;0;"NA";"NA";"NA";0;3;2009;"WD ";"Normal";172500
"1105";1105;528363020;60;"RL";NA;11929;"Pave";"NA";"IR1";"Lvl";"AllPub";"CulDSac";"Gtl";"NoRidge";"Norm";"Norm";"1Fam";"2Story";8;7;1995;1995;"Gable";"CompShg";"VinylSd";"VinylSd";"BrkFace";466;"Gd";"TA";"PConc";"Gd";"TA";"Av";"Unf";0;"Unf";0;1242;1242;"GasA";"Ex";"Y";"SBrkr";1251;1250;0;2501;0;0;2;1;4;1;"Gd";9;"Typ";1;"TA";"Attchd";1995;"RFn";3;751;"TA";"TA";"Y";192;87;0;0;0;0;"NA";"NA";"NA";0;6;2008;"WD ";"Normal";290000
"2422";2422;528228340;120;"RL";NA;3196;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Blmngtn";"Norm";"Norm";"TwnhsE";"1Story";8;5;2003;2003;"Gable";"CompShg";"VinylSd";"VinylSd";"BrkFace";40;"Gd";"TA";"PConc";"Gd";"TA";"Gd";"Unf";0;"Unf";0;1273;1273;"GasA";"Ex";"Y";"SBrkr";1456;0;0;1456;0;0;2;0;2;1;"Gd";7;"Typ";1;"TA";"Attchd";2003;"Fin";2;400;"TA";"TA";"Y";143;20;0;0;0;0;"NA";"NA";"NA";0;5;2006;"WD ";"Normal";215000
"2482";2482;531452100;120;"RL";50;7175;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"SawyerW";"Norm";"Norm";"TwnhsE";"1Story";6;5;1991;1991;"Gable";"CompShg";"Plywood";"Plywood";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"No";"GLQ";278;"Unf";0;939;1217;"GasA";"Gd";"Y";"SBrkr";1217;0;0;1217;0;0;2;0;2;1;"Gd";5;"Typ";0;"NA";"Attchd";1991;"RFn";2;484;"TA";"TA";"Y";0;64;0;0;0;0;"NA";"NA";"NA";0;6;2006;"WD ";"Normal";151000
"1112";1112;528427070;60;"RL";86;14598;"Pave";"NA";"IR1";"Lvl";"AllPub";"CulDSac";"Gtl";"Somerst";"Feedr";"Norm";"1Fam";"2Story";6;5;2007;2007;"Gable";"CompShg";"VinylSd";"VinylSd";"Stone";74;"Gd";"TA";"PConc";"Gd";"TA";"Mn";"Unf";0;"Unf";0;894;894;"GasA";"Ex";"Y";"SBrkr";894;1039;0;1933;0;0;2;1;4;1;"Gd";9;"Typ";1;"Gd";"BuiltIn";2007;"Fin";3;668;"TA";"TA";"Y";100;18;0;0;0;0;"NA";"NA";"NA";0;1;2008;"WD ";"Normal";214000
"1262";1262;535403010;20;"RL";78;10180;"Pave";"NA";"IR1";"Lvl";"AllPub";"Corner";"Gtl";"NAmes";"Feedr";"Norm";"1Fam";"1Story";5;6;1968;1968;"Gable";"CompShg";"HdBoard";"Plywood";"None";0;"TA";"TA";"CBlock";"TA";"TA";"No";"Rec";744;"Unf";0;168;912;"GasA";"TA";"Y";"SBrkr";1044;0;0;1044;0;1;1;1;3;1;"TA";5;"Typ";1;"Fa";"Attchd";1990;"Fin";2;372;"TA";"TA";"Y";200;48;0;0;0;0;"NA";"GdWo";"Shed";450;6;2008;"WD ";"Normal";139000
"2484";2484;531478010;20;"RH";NA;8900;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"SawyerW";"Norm";"Norm";"1Fam";"1Story";4;4;1966;1966;"Gable";"CompShg";"HdBoard";"HdBoard";"None";0;"TA";"TA";"CBlock";"TA";"TA";"No";"Rec";1056;"Unf";0;0;1056;"GasA";"TA";"Y";"SBrkr";1056;0;0;1056;1;0;1;0;2;1;"TA";5;"Typ";0;"NA";"Detchd";1966;"Unf";1;384;"TA";"TA";"Y";0;42;0;0;0;0;"NA";"MnPrv";"NA";0;11;2006;"WD ";"Normal";107000
"908";908;909175080;30;"RL";60;8400;"Pave";"NA";"Reg";"Bnk";"AllPub";"Inside";"Gtl";"SWISU";"Norm";"Norm";"1Fam";"1Story";2;5;1920;1950;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"None";0;"TA";"TA";"CBlock";"TA";"Fa";"No";"Rec";290;"Unf";0;0;290;"GasA";"TA";"N";"FuseF";438;0;0;438;0;0;1;0;1;1;"Fa";3;"Typ";0;"NA";"Detchd";1930;"Unf";1;246;"TA";"TA";"N";0;0;0;0;0;0;"NA";"NA";"NA";0;1;2009;"WD ";"Normal";60000
"1116";1116;528431060;20;"RL";78;10206;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Somerst";"Norm";"Norm";"1Fam";"1Story";8;5;2007;2007;"Gable";"CompShg";"VinylSd";"VinylSd";"Stone";468;"TA";"TA";"PConc";"Gd";"TA";"No";"GLQ";33;"Unf";0;1530;1563;"GasA";"Ex";"Y";"SBrkr";1563;0;0;1563;0;0;2;0;3;1;"Gd";6;"Typ";1;"Gd";"Attchd";2007;"RFn";3;758;"TA";"TA";"Y";144;99;0;0;0;0;"NA";"NA";"NA";0;10;2008;"WD ";"Normal";245000
"592";592;534175080;20;"RL";78;10140;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"NWAmes";"RRAn";"Norm";"1Fam";"1Story";7;5;1998;1999;"Hip";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Ex";"TA";"No";"LwQ";144;"GLQ";1127;379;1650;"GasA";"Ex";"Y";"SBrkr";1680;0;0;1680;1;0;2;0;3;1;"Gd";7;"Maj1";1;"TA";"Attchd";1998;"Fin";2;583;"TA";"TA";"Y";78;73;0;0;0;0;"NA";"NA";"NA";0;6;2009;"WD ";"Normal";213250
"1223";1223;534453140;70;"RL";50;4882;"Pave";"NA";"IR1";"Bnk";"AllPub";"Inside";"Mod";"BrkSide";"RRAn";"Feedr";"1Fam";"2Story";4;7;1937;1950;"Gable";"CompShg";"MetalSd";"MetalSd";"None";0;"TA";"TA";"PConc";"TA";"TA";"No";"Rec";120;"Unf";0;228;348;"GasA";"TA";"Y";"SBrkr";453;453;0;906;0;0;1;0;2;1;"TA";5;"Typ";0;"NA";"Basment";1937;"Unf";1;231;"Fa";"TA";"Y";0;0;0;0;0;0;"NA";"NA";"NA";0;9;2008;"WD ";"Normal";87000
"2261";2261;916384070;20;"RL";68;8298;"Pave";"NA";"IR1";"HLS";"AllPub";"Inside";"Gtl";"Timber";"Norm";"Norm";"1Fam";"1Story";8;5;2006;2007;"Hip";"CompShg";"VinylSd";"VinylSd";NA;NA;"Gd";"TA";"PConc";"Gd";"TA";"Av";"GLQ";583;"Unf";0;963;1546;"GasA";"Ex";"Y";"SBrkr";1564;0;0;1564;0;0;2;0;2;1;"Ex";6;"Typ";1;"Gd";"Attchd";2207;"RFn";2;502;"TA";"TA";"Y";132;0;0;0;0;0;"NA";"NA";"NA";0;9;2007;"New";"Partial";267300
"1739";1739;528222060;60;"RL";72;8229;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"Gilbert";"Norm";"Norm";"1Fam";"2Story";6;5;2007;2007;"Gable";"CompShg";"VinylSd";"VinylSd";"Stone";22;"Gd";"TA";"PConc";"Gd";"TA";"Av";"Unf";0;"Unf";0;752;752;"GasA";"Ex";"Y";"SBrkr";752;752;0;1504;0;0;2;1;3;1;"Gd";6;"Typ";0;"NA";"Attchd";2007;"Fin";2;440;"TA";"TA";"Y";100;32;0;0;0;0;"NA";"NA";"NA";0;12;2007;"New";"Partial";166000
"466";466;528220040;60;"RL";57;8918;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"Gilbert";"Norm";"Norm";"1Fam";"2Story";6;5;2005;2006;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"Av";"Unf";0;"Unf";0;745;745;"GasA";"Ex";"Y";"SBrkr";745;745;0;1490;0;0;2;1;3;1;"Gd";7;"Typ";1;"Gd";"Attchd";2005;"Fin";2;392;"TA";"TA";"Y";36;20;0;0;0;0;"NA";"NA";"NA";0;7;2009;"WD ";"Normal";167800
"437";437;528118060;60;"RL";59;23303;"Pave";"NA";"IR3";"Lvl";"AllPub";"CulDSac";"Gtl";"NridgHt";"Norm";"Norm";"1Fam";"2Story";8;5;2007;2007;"Gable";"CompShg";"VinylSd";"VinylSd";"Stone";20;"Gd";"TA";"PConc";"Ex";"TA";"Av";"GLQ";1230;"Unf";0;278;1508;"GasA";"Ex";"Y";"SBrkr";1508;1012;0;2520;1;0;2;1;5;1;"Ex";10;"Typ";1;"Gd";"BuiltIn";2007;"Fin";3;640;"TA";"TA";"Y";192;273;0;0;0;0;"NA";"NA";"NA";0;6;2009;"WD ";"Family";409900
"2100";2100;906378150;20;"RL";93;10481;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"CollgCr";"Norm";"Norm";"1Fam";"1Story";8;5;2006;2007;"Hip";"CompShg";"CemntBd";"CmentBd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"Av";"Unf";0;"Unf";0;2140;2140;"GasA";"Ex";"Y";"SBrkr";2140;0;0;2140;0;0;2;1;3;1;"Gd";8;"Typ";0;"NA";"Attchd";2006;"Fin";3;894;"TA";"TA";"Y";136;32;0;0;0;0;"NA";"NA";"NA";0;6;2007;"New";"Partial";360000
"974";974;923225360;180;"RM";21;1596;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"MeadowV";"Norm";"Norm";"Twnhs";"SLvl";4;5;1973;1973;"Gable";"CompShg";"CemntBd";"CmentBd";"None";0;"TA";"TA";"CBlock";"Gd";"TA";"Gd";"GLQ";462;"Unf";0;0;462;"GasA";"TA";"Y";"SBrkr";526;462;0;988;1;0;1;0;2;1;"TA";5;"Typ";0;"NA";"BuiltIn";1973;"Unf";1;297;"TA";"TA";"Y";120;101;0;0;0;0;"NA";"GdWo";"NA";0;11;2009;"WD ";"Normal";91000
"1283";1283;535477090;20;"RL";69;7590;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"NAmes";"PosN";"Norm";"1Fam";"1Story";5;5;1963;1963;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"None";0;"TA";"TA";"CBlock";"TA";"TA";"No";"Unf";0;"Unf";0;1117;1117;"GasA";"Ex";"Y";"SBrkr";1117;0;0;1117;0;0;1;0;3;1;"TA";6;"Typ";0;"NA";"Attchd";1963;"Unf";1;264;"TA";"TA";"Y";0;0;0;0;0;0;"NA";"NA";"NA";0;5;2008;"COD";"Normal";136870
"650";650;535353060;20;"RL";75;9533;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"NAmes";"Norm";"Norm";"1Fam";"1Story";5;5;1953;1953;"Hip";"CompShg";"Wd Sdng";"Wd Sdng";"BrkFace";140;"TA";"TA";"Slab";"NA";"NA";"NA";"NA";0;"NA";0;0;0;"GasA";"TA";"Y";"FuseA";1210;0;0;1210;0;0;1;1;2;1;"TA";7;"Typ";0;"NA";"Attchd";1953;"Fin";1;616;"TA";"TA";"Y";208;0;100;0;0;0;"NA";"MnPrv";"NA";0;8;2009;"ConLD";"Normal";102900
"2066";2066;905225020;60;"RL";99;16779;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"Sawyer";"Feedr";"Norm";"1Fam";"2Story";5;4;1920;1996;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"BrkFace";356;"TA";"Fa";"CBlock";"Gd";"TA";"No";"BLQ";267;"Unf";0;404;671;"GasA";"Fa";"Y";"SBrkr";1567;1087;0;2654;0;0;3;0;4;1;"TA";11;"Mod";1;"Gd";"Attchd";1946;"Unf";2;638;"TA";"TA";"Y";128;570;0;0;0;0;"NA";"NA";"Shed";500;5;2007;"WD ";"Normal";158000
"1425";1425;906380030;20;"RL";65;9345;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"CollgCr";"Norm";"Norm";"1Fam";"1Story";8;5;2007;2007;"Gable";"CompShg";"VinylSd";"VinylSd";"Stone";156;"Gd";"TA";"PConc";"Gd";"TA";"Av";"Unf";0;"Unf";0;1615;1615;"GasA";"Ex";"Y";"SBrkr";1615;0;0;1615;0;0;2;0;3;1;"Gd";7;"Typ";1;"Gd";"Attchd";2007;"RFn";3;864;"TA";"TA";"Y";168;30;0;0;0;0;"NA";"NA";"NA";0;5;2008;"WD ";"Normal";248500
"2514";2514;533223110;160;"FV";NA;4447;"Pave";"NA";"IR1";"Lvl";"AllPub";"FR2";"Gtl";"Somerst";"Norm";"Norm";"TwnhsE";"2Story";7;5;2003;2003;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"No";"Unf";0;"Unf";0;530;530;"GasA";"Ex";"Y";"SBrkr";530;550;0;1080;0;0;2;1;2;1;"Gd";4;"Typ";0;"NA";"Attchd";2003;"RFn";2;496;"TA";"TA";"Y";0;50;0;0;0;0;"NA";"NA";"NA";0;7;2006;"WD ";"Normal";139000
"611";611;534403370;80;"RL";NA;12095;"Pave";"NA";"IR1";"Lvl";"AllPub";"Corner";"Gtl";"NAmes";"Norm";"Norm";"1Fam";"SLvl";6;6;1964;1964;"Gable";"CompShg";"MetalSd";"HdBoard";"BrkFace";115;"TA";"Gd";"CBlock";"TA";"TA";"Gd";"Rec";564;"Unf";0;563;1127;"GasA";"TA";"Y";"SBrkr";1445;0;0;1445;0;0;1;1;3;1;"TA";7;"Typ";1;"Fa";"Attchd";1964;"RFn";2;645;"TA";"TA";"Y";180;0;0;0;0;0;"NA";"MnPrv";"NA";0;8;2009;"WD ";"Normal";158000
"2316";2316;527107240;60;"RL";70;11207;"Pave";"NA";"IR1";"HLS";"AllPub";"FR2";"Gtl";"Gilbert";"Norm";"Norm";"1Fam";"2Story";6;5;1997;1997;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"TA";"TA";"PConc";"Gd";"TA";"Av";"GLQ";714;"Unf";0;88;802;"GasA";"Gd";"Y";"SBrkr";802;709;0;1511;1;0;2;1;3;1;"TA";8;"Typ";1;"TA";"Attchd";1997;"Fin";2;413;"TA";"TA";"Y";95;75;0;0;0;0;"NA";"NA";"NA";0;6;2006;"WD ";"Normal";185000
"1941";1941;535353050;20;"RL";75;9532;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"NAmes";"Norm";"Norm";"1Fam";"1Story";4;6;1953;1953;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"TA";"TA";"CBlock";"TA";"TA";"No";"BLQ";595;"Rec";354;156;1105;"GasA";"Gd";"Y";"SBrkr";1647;0;0;1647;1;0;1;0;3;1;"TA";6;"Min1";1;"Fa";"Attchd";1953;"Fin";1;280;"TA";"TA";"Y";225;0;0;0;0;368;"TA";"GdPrv";"NA";0;2;2007;"WD ";"Normal";153000
"2109";2109;906382020;20;"RL";75;11750;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"CollgCr";"Norm";"Norm";"1Fam";"1Story";7;5;2005;2006;"Gable";"CompShg";"VinylSd";"VinylSd";"BrkFace";204;"Gd";"TA";"PConc";"Gd";"TA";"Mn";"GLQ";20;"Unf";0;1526;1546;"GasA";"Ex";"Y";"SBrkr";1546;0;0;1546;0;0;2;0;3;1;"Gd";7;"Typ";0;"NA";"Attchd";2005;"RFn";3;796;"TA";"TA";"Y";144;42;0;0;0;0;"NA";"NA";"NA";0;6;2007;"WD ";"Normal";217000
"1495";1495;908151040;80;"RL";NA;9638;"Pave";"NA";"IR1";"Lvl";"AllPub";"CulDSac";"Gtl";"Edwards";"Norm";"Norm";"1Fam";"SLvl";6;6;1977;1977;"Hip";"CompShg";"Plywood";"Plywood";"None";0;"TA";"TA";"CBlock";"TA";"TA";"Av";"ALQ";368;"Rec";120;541;1029;"GasA";"TA";"Y";"SBrkr";1117;0;0;1117;1;0;1;0;3;1;"TA";6;"Typ";1;"Fa";"Attchd";1977;"RFn";2;542;"TA";"TA";"Y";292;0;0;0;0;0;"NA";"NA";"NA";0;11;2008;"WD ";"Normal";147000
"2545";2545;534400120;190;"RL";80;8800;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"NAmes";"RRAn";"Norm";"2fmCon";"1Story";6;7;1965;2000;"Hip";"CompShg";"BrkFace";"VinylSd";"None";0;"TA";"Gd";"PConc";"TA";"TA";"Mn";"ALQ";901;"BLQ";252;34;1187;"GasA";"Ex";"Y";"SBrkr";1565;0;0;1565;1;0;2;0;3;1;"Gd";7;"Min1";2;"TA";"Attchd";1965;"RFn";1;299;"TA";"TA";"Y";200;25;211;0;0;0;"NA";"MnPrv";"Shed";460;6;2006;"WD ";"Abnorml";185900
"875";875;907285050;60;"RL";70;8750;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"CollgCr";"Norm";"Norm";"1Fam";"2Story";7;5;1996;1996;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Gd";"TA";"No";"Unf";0;"Unf";0;880;880;"GasA";"Ex";"Y";"SBrkr";909;807;0;1716;0;0;2;1;2;1;"Gd";7;"Typ";1;"TA";"Attchd";1996;"RFn";2;512;"TA";"TA";"Y";0;120;0;0;0;0;"NA";"NA";"NA";0;7;2009;"WD ";"Normal";191000
"625";625;535105100;20;"RL";NA;9500;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"NAmes";"Norm";"Norm";"1Fam";"1Story";6;5;1963;1963;"Gable";"CompShg";"Plywood";"Plywood";"BrkFace";247;"TA";"TA";"CBlock";"Gd";"TA";"No";"BLQ";609;"Unf";0;785;1394;"GasA";"Gd";"Y";"SBrkr";1394;0;0;1394;1;0;1;1;3;1;"TA";6;"Typ";2;"Gd";"Attchd";1963;"RFn";2;514;"TA";"TA";"Y";0;76;0;0;185;0;"NA";"NA";"NA";0;7;2009;"WD ";"Normal";159000
"2020";2020;903233180;50;"RM";52;6240;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"BrkSide";"Norm";"Norm";"1Fam";"1.5Fin";6;6;1931;1950;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"None";0;"TA";"TA";"BrkTil";"TA";"Fa";"No";"LwQ";425;"Unf";0;459;884;"GasA";"TA";"Y";"FuseA";959;408;0;1367;0;0;1;0;3;1;"TA";6;"Typ";1;"Gd";"Detchd";1978;"Unf";1;560;"TA";"TA";"Y";0;0;0;0;120;0;"NA";"NA";"NA";0;11;2007;"WD ";"Normal";127500
"922";922;909276200;50;"RL";130;9600;"Pave";"NA";"IR1";"HLS";"AllPub";"Inside";"Gtl";"Crawfor";"Norm";"Norm";"1Fam";"1.5Fin";5;7;1940;1950;"Gable";"CompShg";"MetalSd";"MetalSd";"None";0;"Gd";"Gd";"BrkTil";"TA";"Fa";"No";"Rec";428;"Unf";0;300;728;"GasA";"Ex";"Y";"SBrkr";976;332;0;1308;1;0;1;1;2;1;"TA";7;"Min2";2;"TA";"Detchd";1940;"Unf";1;256;"TA";"TA";"Y";0;70;0;0;0;0;"NA";"NA";"NA";0;6;2009;"WD ";"Normal";160000
"2394";2394;528142060;60;"RL";82;10672;"Pave";"NA";"IR1";"Lvl";"AllPub";"Inside";"Gtl";"NridgHt";"Norm";"Norm";"1Fam";"2Story";8;5;2006;2006;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"PConc";"Ex";"TA";"Gd";"Unf";0;"Unf";0;1054;1054;"GasA";"Gd";"Y";"SBrkr";1054;1335;0;2389;0;0;2;1;4;1;"Gd";10;"Typ";1;"Gd";"BuiltIn";2006;"Fin";3;672;"TA";"TA";"Y";176;64;0;0;0;0;"NA";"NA";"NA";0;11;2006;"New";"Partial";298236
"1996";1996;902304040;70;"RM";90;9900;"Pave";"NA";"Reg";"Lvl";"AllPub";"Inside";"Gtl";"OldTown";"Norm";"Norm";"1Fam";"2Story";6;4;1880;1950;"Gable";"CompShg";"Wd Sdng";"Wd Sdng";"None";0;"TA";"TA";"BrkTil";"TA";"TA";"Mn";"Unf";0;"Unf";0;1008;1008;"GasW";"TA";"Y";"SBrkr";1178;1032;0;2210;0;0;2;0;5;1;"Fa";8;"Typ";0;"NA";"Detchd";1930;"Unf";1;205;"Fa";"TA";"N";0;48;0;0;0;0;"NA";"NA";"NA";0;5;2007;"WD ";"Normal";117500
"698";698;902105060;70;"RM";90;9900;"Pave";"NA";"Reg";"Lvl";"AllPub";"Corner";"Gtl";"OldTown";"Norm";"Norm";"1Fam";"2Story";5;8;1910;2002;"Gable";"CompShg";"VinylSd";"VinylSd";"None";0;"Gd";"TA";"CBlock";"TA";"TA";"No";"Unf";0;"Unf";0;504;504;"GasA";"Ex";"Y";"SBrkr";764;700;0;1464;0;0;2;0;3;1;"TA";7;"Typ";0;"NA";"NA";NA;"NA";0;0;"NA";"NA";"N";0;0;176;0;0;0;"NA";"NA";"NA";0;3;2009;"WD ";"Normal";129000
